"date","hour_int","load","weekday_int","month_int"
2023-12-09 10:00:00,10,56708,7,12
2023-12-09 11:00:00,11,58107.5,7,12
2023-12-09 12:00:00,12,58015,7,12
2023-12-09 13:00:00,13,56362.75,7,12
2023-12-09 14:00:00,14,55465.75,7,12
2023-12-09 15:00:00,15,56437,7,12
2023-12-09 16:00:00,16,58519.25,7,12
2023-12-09 17:00:00,17,61094.5,7,12
2023-12-09 18:00:00,18,60995.75,7,12
2023-12-09 19:00:00,19,59535,7,12
2023-12-09 20:00:00,20,56003,7,12
2023-12-09 21:00:00,21,53270.5,7,12
2023-12-09 22:00:00,22,51599.25,7,12
2023-12-09 23:00:00,23,49363.75,7,12
2023-12-10 00:00:00,0,47019.5,1,12
2023-12-10 01:00:00,1,44776.5,1,12
2023-12-10 02:00:00,2,43267.5,1,12
2023-12-10 03:00:00,3,42821.75,1,12
2023-12-10 04:00:00,4,42529.75,1,12
2023-12-10 05:00:00,5,42718.25,1,12
2023-12-10 06:00:00,6,43048.5,1,12
2023-12-10 07:00:00,7,44595,1,12
2023-12-10 08:00:00,8,47706.25,1,12
2023-12-10 09:00:00,9,50891.75,1,12
2023-12-10 10:00:00,10,53121,1,12
2023-12-10 11:00:00,11,55333.25,1,12
2023-12-10 12:00:00,12,55684,1,12
2023-12-10 13:00:00,13,54298.5,1,12
2023-12-10 14:00:00,14,53392.5,1,12
2023-12-10 15:00:00,15,53150.75,1,12
2023-12-10 16:00:00,16,54630,1,12
2023-12-10 17:00:00,17,56248.25,1,12
2023-12-10 18:00:00,18,56439.5,1,12
2023-12-10 19:00:00,19,54760.75,1,12
2023-12-10 20:00:00,20,51918,1,12
2023-12-10 21:00:00,21,50138,1,12
2023-12-10 22:00:00,22,49341,1,12
2023-12-10 23:00:00,23,46505.5,1,12
2023-12-11 00:00:00,0,44570.75,2,12
2023-12-11 01:00:00,1,43233.75,2,12
2023-12-11 02:00:00,2,43081.25,2,12
2023-12-11 03:00:00,3,43691.25,2,12
2023-12-11 04:00:00,4,44937.75,2,12
2023-12-11 05:00:00,5,48069.75,2,12
2023-12-11 06:00:00,6,56076.75,2,12
2023-12-11 07:00:00,7,62516.5,2,12
2023-12-11 08:00:00,8,65624.75,2,12
2023-12-11 09:00:00,9,66752.75,2,12
2023-12-11 10:00:00,10,67424.75,2,12
2023-12-11 11:00:00,11,67953,2,12
2023-12-11 12:00:00,12,67654.5,2,12
2023-12-11 13:00:00,13,67483.5,2,12
2023-12-11 14:00:00,14,66354.75,2,12
2023-12-11 15:00:00,15,66529.75,2,12
2023-12-11 16:00:00,16,67544.5,2,12
2023-12-11 17:00:00,17,68734.75,2,12
2023-12-11 18:00:00,18,67816.25,2,12
2023-12-11 19:00:00,19,66291.75,2,12
2023-12-11 20:00:00,20,62594.25,2,12
2023-12-11 21:00:00,21,59123.75,2,12
2023-12-11 22:00:00,22,55756.5,2,12
2023-12-11 23:00:00,23,52041.5,2,12
2023-12-12 00:00:00,0,48731.5,3,12
2023-12-12 01:00:00,1,47336.75,3,12
2023-12-12 02:00:00,2,46575.5,3,12
2023-12-12 03:00:00,3,46514.5,3,12
2023-12-12 04:00:00,4,47568.5,3,12
2023-12-12 05:00:00,5,50800,3,12
2023-12-12 06:00:00,6,57840,3,12
2023-12-12 07:00:00,7,64213.5,3,12
2023-12-12 08:00:00,8,66792.25,3,12
2023-12-12 09:00:00,9,67021.25,3,12
2023-12-12 10:00:00,10,67235.25,3,12
2023-12-12 11:00:00,11,67231.25,3,12
2023-12-12 12:00:00,12,66909.25,3,12
2023-12-12 13:00:00,13,66514,3,12
2023-12-12 14:00:00,14,65857.25,3,12
2023-12-12 15:00:00,15,65929.5,3,12
2023-12-12 16:00:00,16,67026.75,3,12
2023-12-12 17:00:00,17,67955,3,12
2023-12-12 18:00:00,18,67415,3,12
2023-12-12 19:00:00,19,65751.25,3,12
2023-12-12 20:00:00,20,62670.5,3,12
2023-12-12 21:00:00,21,59808.75,3,12
2023-12-12 22:00:00,22,56330.25,3,12
2023-12-12 23:00:00,23,52290.25,3,12
2023-12-13 00:00:00,0,48239.25,4,12
2023-12-13 01:00:00,1,46445.5,4,12
2023-12-13 02:00:00,2,46108.5,4,12
2023-12-13 03:00:00,3,46881.5,4,12
2023-12-13 04:00:00,4,48157.25,4,12
2023-12-13 05:00:00,5,51327.5,4,12
2023-12-13 06:00:00,6,59078.5,4,12
2023-12-13 07:00:00,7,65643.25,4,12
2023-12-13 08:00:00,8,68299.5,4,12
2023-12-13 09:00:00,9,68126.75,4,12
2023-12-13 10:00:00,10,68450.75,4,12
2023-12-13 11:00:00,11,69173.5,4,12
2023-12-13 12:00:00,12,68647.5,4,12
2023-12-13 13:00:00,13,68139,4,12
2023-12-13 14:00:00,14,67203,4,12
2023-12-13 15:00:00,15,66999.5,4,12
2023-12-13 16:00:00,16,68539.25,4,12
2023-12-13 17:00:00,17,69631.5,4,12
2023-12-13 18:00:00,18,69412.5,4,12
2023-12-13 19:00:00,19,67810,4,12
2023-12-13 20:00:00,20,64027.25,4,12
2023-12-13 21:00:00,21,59840,4,12
2023-12-13 22:00:00,22,56777.5,4,12
2023-12-13 23:00:00,23,52626.5,4,12
2023-12-14 00:00:00,0,49527,5,12
2023-12-14 01:00:00,1,47528.5,5,12
2023-12-14 02:00:00,2,46316,5,12
2023-12-14 03:00:00,3,46531,5,12
2023-12-14 04:00:00,4,48080.5,5,12
2023-12-14 05:00:00,5,51337.75,5,12
2023-12-14 06:00:00,6,58138.5,5,12
2023-12-14 07:00:00,7,64042.25,5,12
2023-12-14 08:00:00,8,66537.5,5,12
2023-12-14 09:00:00,9,66847.5,5,12
2023-12-14 10:00:00,10,67784.5,5,12
2023-12-14 11:00:00,11,67839.25,5,12
2023-12-14 12:00:00,12,67609,5,12
2023-12-14 13:00:00,13,66937.25,5,12
2023-12-14 14:00:00,14,65713.75,5,12
2023-12-14 15:00:00,15,65117.75,5,12
2023-12-14 16:00:00,16,65828.75,5,12
2023-12-14 17:00:00,17,66906.75,5,12
2023-12-14 18:00:00,18,66083,5,12
2023-12-14 19:00:00,19,64251.5,5,12
2023-12-14 20:00:00,20,60500,5,12
2023-12-14 21:00:00,21,57366.75,5,12
2023-12-14 22:00:00,22,54403.5,5,12
2023-12-14 23:00:00,23,50738.5,5,12
2023-12-15 00:00:00,0,48061.75,6,12
2023-12-15 01:00:00,1,46337.25,6,12
2023-12-15 02:00:00,2,45570.25,6,12
2023-12-15 03:00:00,3,45998.25,6,12
2023-12-15 04:00:00,4,47151.5,6,12
2023-12-15 05:00:00,5,50067.75,6,12
2023-12-15 06:00:00,6,57407,6,12
2023-12-15 07:00:00,7,63378.5,6,12
2023-12-15 08:00:00,8,66099.5,6,12
2023-12-15 09:00:00,9,66743.75,6,12
2023-12-15 10:00:00,10,67676.75,6,12
2023-12-15 11:00:00,11,67651.5,6,12
2023-12-15 12:00:00,12,67047.75,6,12
2023-12-15 13:00:00,13,65629.75,6,12
2023-12-15 14:00:00,14,64003,6,12
2023-12-15 15:00:00,15,63729.75,6,12
2023-12-15 16:00:00,16,64893.75,6,12
2023-12-15 17:00:00,17,65811.5,6,12
2023-12-15 18:00:00,18,64586.25,6,12
2023-12-15 19:00:00,19,62649.75,6,12
2023-12-15 20:00:00,20,59236,6,12
2023-12-15 21:00:00,21,56128,6,12
2023-12-15 22:00:00,22,53210.5,6,12
2023-12-15 23:00:00,23,49591.25,6,12
2023-12-16 00:00:00,0,46930.75,7,12
2023-12-16 01:00:00,1,45325.75,7,12
2023-12-16 02:00:00,2,44200.75,7,12
2023-12-16 03:00:00,3,45074.5,7,12
2023-12-16 04:00:00,4,45780.25,7,12
2023-12-16 05:00:00,5,46190,7,12
2023-12-16 06:00:00,6,47092.5,7,12
2023-12-16 07:00:00,7,50153.75,7,12
2023-12-16 08:00:00,8,53918.75,7,12
2023-12-16 09:00:00,9,56891.5,7,12
2023-12-16 10:00:00,10,57682,7,12
2023-12-16 11:00:00,11,58103,7,12
2023-12-16 12:00:00,12,57524.75,7,12
2023-12-16 13:00:00,13,55816,7,12
2023-12-16 14:00:00,14,54778.5,7,12
2023-12-16 15:00:00,15,55032.5,7,12
2023-12-16 16:00:00,16,57172.25,7,12
2023-12-16 17:00:00,17,58996.5,7,12
2023-12-16 18:00:00,18,58469.5,7,12
2023-12-16 19:00:00,19,56751.5,7,12
2023-12-16 20:00:00,20,53593.5,7,12
2023-12-16 21:00:00,21,51591.75,7,12
2023-12-16 22:00:00,22,49873.25,7,12
2023-12-16 23:00:00,23,47834.25,7,12
2023-12-17 00:00:00,0,45018.5,1,12
2023-12-17 01:00:00,1,43316.5,1,12
2023-12-17 02:00:00,2,42459.75,1,12
2023-12-17 03:00:00,3,42476.5,1,12
2023-12-17 04:00:00,4,42447.75,1,12
2023-12-17 05:00:00,5,42478.25,1,12
2023-12-17 06:00:00,6,43075,1,12
2023-12-17 07:00:00,7,44804.75,1,12
2023-12-17 08:00:00,8,47775,1,12
2023-12-17 09:00:00,9,50679.25,1,12
2023-12-17 10:00:00,10,52615.5,1,12
2023-12-17 11:00:00,11,54171.25,1,12
2023-12-17 12:00:00,12,54306,1,12
2023-12-17 13:00:00,13,53452.25,1,12
2023-12-17 14:00:00,14,51920.5,1,12
2023-12-17 15:00:00,15,51856.75,1,12
2023-12-17 16:00:00,16,54397.25,1,12
2023-12-17 17:00:00,17,56678,1,12
2023-12-17 18:00:00,18,56724.75,1,12
2023-12-17 19:00:00,19,56021.25,1,12
2023-12-17 20:00:00,20,54086.75,1,12
2023-12-17 21:00:00,21,52115,1,12
2023-12-17 22:00:00,22,50930,1,12
2023-12-17 23:00:00,23,48476,1,12
2023-12-18 00:00:00,0,47745.5,2,12
2023-12-18 01:00:00,1,45565.5,2,12
2023-12-18 02:00:00,2,45014.25,2,12
2023-12-18 03:00:00,3,45364,2,12
2023-12-18 04:00:00,4,47023,2,12
2023-12-18 05:00:00,5,50694.5,2,12
2023-12-18 06:00:00,6,57972.25,2,12
2023-12-18 07:00:00,7,64374,2,12
2023-12-18 08:00:00,8,67212.25,2,12
2023-12-18 09:00:00,9,67969.5,2,12
2023-12-18 10:00:00,10,67913,2,12
2023-12-18 11:00:00,11,67979.75,2,12
2023-12-18 12:00:00,12,67334.75,2,12
2023-12-18 13:00:00,13,66093.5,2,12
2023-12-18 14:00:00,14,64749,2,12
2023-12-18 15:00:00,15,65394.75,2,12
2023-12-18 16:00:00,16,67228.25,2,12
2023-12-18 17:00:00,17,68951.25,2,12
2023-12-18 18:00:00,18,68234.25,2,12
2023-12-18 19:00:00,19,66762.25,2,12
2023-12-18 20:00:00,20,63624.75,2,12
2023-12-18 21:00:00,21,60497.25,2,12
2023-12-18 22:00:00,22,56875.75,2,12
2023-12-18 23:00:00,23,53821,2,12
2023-12-19 00:00:00,0,50866.5,3,12
2023-12-19 01:00:00,1,49176,3,12
2023-12-19 02:00:00,2,48217.25,3,12
2023-12-19 03:00:00,3,48179.25,3,12
2023-12-19 04:00:00,4,49180,3,12
2023-12-19 05:00:00,5,52421,3,12
2023-12-19 06:00:00,6,58784.25,3,12
2023-12-19 07:00:00,7,64877,3,12
2023-12-19 08:00:00,8,67713.25,3,12
2023-12-19 09:00:00,9,68027.5,3,12
2023-12-19 10:00:00,10,68549.5,3,12
2023-12-19 11:00:00,11,68683,3,12
2023-12-19 12:00:00,12,68367.25,3,12
2023-12-19 13:00:00,13,67520.75,3,12
2023-12-19 14:00:00,14,66769.75,3,12
2023-12-19 15:00:00,15,66725.75,3,12
2023-12-19 16:00:00,16,67588.75,3,12
2023-12-19 17:00:00,17,68485,3,12
2023-12-19 18:00:00,18,67640.25,3,12
2023-12-19 19:00:00,19,65274.5,3,12
2023-12-19 20:00:00,20,61050.75,3,12
2023-12-19 21:00:00,21,57369.5,3,12
2023-12-19 22:00:00,22,54430.5,3,12
2023-12-19 23:00:00,23,50461.75,3,12
2023-12-20 00:00:00,0,47020.5,4,12
2023-12-20 01:00:00,1,45658,4,12
2023-12-20 02:00:00,2,45242.75,4,12
2023-12-20 03:00:00,3,46234.5,4,12
2023-12-20 04:00:00,4,47572,4,12
2023-12-20 05:00:00,5,50504,4,12
2023-12-20 06:00:00,6,56025.5,4,12
2023-12-20 07:00:00,7,62626.75,4,12
2023-12-20 08:00:00,8,65930,4,12
2023-12-20 09:00:00,9,65978.5,4,12
2023-12-20 10:00:00,10,66181.5,4,12
2023-12-20 11:00:00,11,66613.5,4,12
2023-12-20 12:00:00,12,66488,4,12
2023-12-20 13:00:00,13,66690.5,4,12
2023-12-20 14:00:00,14,65276.75,4,12
2023-12-20 15:00:00,15,65285.25,4,12
2023-12-20 16:00:00,16,65989.5,4,12
2023-12-20 17:00:00,17,66506.75,4,12
2023-12-20 18:00:00,18,65153.5,4,12
2023-12-20 19:00:00,19,63453.25,4,12
2023-12-20 20:00:00,20,60759.75,4,12
2023-12-20 21:00:00,21,57644.25,4,12
2023-12-20 22:00:00,22,54399.5,4,12
2023-12-20 23:00:00,23,50485,4,12
2023-12-21 00:00:00,0,47198.75,5,12
2023-12-21 01:00:00,1,45752.5,5,12
2023-12-21 02:00:00,2,45132.5,5,12
2023-12-21 03:00:00,3,44629.5,5,12
2023-12-21 04:00:00,4,45628,5,12
2023-12-21 05:00:00,5,48364.5,5,12
2023-12-21 06:00:00,6,54024,5,12
2023-12-21 07:00:00,7,59680,5,12
2023-12-21 08:00:00,8,63785.75,5,12
2023-12-21 09:00:00,9,65197,5,12
2023-12-21 10:00:00,10,65772.25,5,12
2023-12-21 11:00:00,11,66179.75,5,12
2023-12-21 12:00:00,12,65885,5,12
2023-12-21 13:00:00,13,65543.25,5,12
2023-12-21 14:00:00,14,64461.25,5,12
2023-12-21 15:00:00,15,63714.25,5,12
2023-12-21 16:00:00,16,64324.75,5,12
2023-12-21 17:00:00,17,65098,5,12
2023-12-21 18:00:00,18,64598,5,12
2023-12-21 19:00:00,19,62632.75,5,12
2023-12-21 20:00:00,20,59377.25,5,12
2023-12-21 21:00:00,21,55995,5,12
2023-12-21 22:00:00,22,52722.75,5,12
2023-12-21 23:00:00,23,49171,5,12
2023-12-22 00:00:00,0,47862,6,12
2023-12-22 01:00:00,1,45627.5,6,12
2023-12-22 02:00:00,2,44411.75,6,12
2023-12-22 03:00:00,3,44646.25,6,12
2023-12-22 04:00:00,4,45914.25,6,12
2023-12-22 05:00:00,5,48027.25,6,12
2023-12-22 06:00:00,6,53186.5,6,12
2023-12-22 07:00:00,7,57595.25,6,12
2023-12-22 08:00:00,8,60838.25,6,12
2023-12-22 09:00:00,9,62222.75,6,12
2023-12-22 10:00:00,10,62569.5,6,12
2023-12-22 11:00:00,11,63325.5,6,12
2023-12-22 12:00:00,12,63269.25,6,12
2023-12-22 13:00:00,13,62147,6,12
2023-12-22 14:00:00,14,60409.75,6,12
2023-12-22 15:00:00,15,59723,6,12
2023-12-22 16:00:00,16,60983,6,12
2023-12-22 17:00:00,17,61747,6,12
2023-12-22 18:00:00,18,61717.5,6,12
2023-12-22 19:00:00,19,59638.75,6,12
2023-12-22 20:00:00,20,56947,6,12
2023-12-22 21:00:00,21,53944.25,6,12
2023-12-22 22:00:00,22,51747.5,6,12
2023-12-22 23:00:00,23,49014.5,6,12
2023-12-23 00:00:00,0,45625.75,7,12
2023-12-23 01:00:00,1,43962,7,12
2023-12-23 02:00:00,2,42553.25,7,12
2023-12-23 03:00:00,3,42090.5,7,12
2023-12-23 04:00:00,4,42308.25,7,12
2023-12-23 05:00:00,5,43027,7,12
2023-12-23 06:00:00,6,43732.25,7,12
2023-12-23 07:00:00,7,45563.5,7,12
2023-12-23 08:00:00,8,49131,7,12
2023-12-23 09:00:00,9,52113.75,7,12
2023-12-23 10:00:00,10,54921.25,7,12
2023-12-23 11:00:00,11,56222.5,7,12
2023-12-23 12:00:00,12,56910.25,7,12
2023-12-23 13:00:00,13,55619.75,7,12
2023-12-23 14:00:00,14,54562,7,12
2023-12-23 15:00:00,15,54621,7,12
2023-12-23 16:00:00,16,55662.75,7,12
2023-12-23 17:00:00,17,57793.5,7,12
2023-12-23 18:00:00,18,56766,7,12
2023-12-23 19:00:00,19,54951,7,12
2023-12-23 20:00:00,20,51323,7,12
2023-12-23 21:00:00,21,48743,7,12
2023-12-23 22:00:00,22,46673.75,7,12
2023-12-23 23:00:00,23,43577.75,7,12
2023-12-24 00:00:00,0,40485.25,1,12
2023-12-24 01:00:00,1,38145.75,1,12
2023-12-24 02:00:00,2,37402.75,1,12
2023-12-24 03:00:00,3,37342.75,1,12
2023-12-24 04:00:00,4,37550,1,12
2023-12-24 05:00:00,5,38328.5,1,12
2023-12-24 06:00:00,6,38801.75,1,12
2023-12-24 07:00:00,7,41358.75,1,12
2023-12-24 08:00:00,8,45180.25,1,12
2023-12-24 09:00:00,9,48064.5,1,12
2023-12-24 10:00:00,10,50561.25,1,12
2023-12-24 11:00:00,11,51936,1,12
2023-12-24 12:00:00,12,52207,1,12
2023-12-24 13:00:00,13,51427,1,12
2023-12-24 14:00:00,14,50831.75,1,12
2023-12-24 15:00:00,15,50771.5,1,12
2023-12-24 16:00:00,16,51985.5,1,12
2023-12-24 17:00:00,17,53293.5,1,12
2023-12-24 18:00:00,18,51780.75,1,12
2023-12-24 19:00:00,19,48877.25,1,12
2023-12-24 20:00:00,20,46770,1,12
2023-12-24 21:00:00,21,45617,1,12
2023-12-24 22:00:00,22,45263.5,1,12
2023-12-24 23:00:00,23,43112.75,1,12
2023-12-25 00:00:00,0,40849,2,12
2023-12-25 01:00:00,1,38602.75,2,12
2023-12-25 02:00:00,2,37042,2,12
2023-12-25 03:00:00,3,37102.75,2,12
2023-12-25 04:00:00,4,37666,2,12
2023-12-25 05:00:00,5,37547.75,2,12
2023-12-25 06:00:00,6,38508.5,2,12
2023-12-25 07:00:00,7,39950.75,2,12
2023-12-25 08:00:00,8,43173,2,12
2023-12-25 09:00:00,9,46367.25,2,12
2023-12-25 10:00:00,10,48972,2,12
2023-12-25 11:00:00,11,50849,2,12
2023-12-25 12:00:00,12,50109,2,12
2023-12-25 13:00:00,13,48104.75,2,12
2023-12-25 14:00:00,14,46732.25,2,12
2023-12-25 15:00:00,15,45825.25,2,12
2023-12-25 16:00:00,16,47610,2,12
2023-12-25 17:00:00,17,49628,2,12
2023-12-25 18:00:00,18,49660,2,12
2023-12-25 19:00:00,19,48391.5,2,12
2023-12-25 20:00:00,20,46632,2,12
2023-12-25 21:00:00,21,45416.75,2,12
2023-12-25 22:00:00,22,44258.25,2,12
2023-12-25 23:00:00,23,41583,2,12
2023-12-26 00:00:00,0,39223.75,3,12
2023-12-26 01:00:00,1,36869,3,12
2023-12-26 02:00:00,2,36562.5,3,12
2023-12-26 03:00:00,3,36889.25,3,12
2023-12-26 04:00:00,4,37418,3,12
2023-12-26 05:00:00,5,38282.5,3,12
2023-12-26 06:00:00,6,38334.25,3,12
2023-12-26 07:00:00,7,40122,3,12
2023-12-26 08:00:00,8,43128.25,3,12
2023-12-26 09:00:00,9,46731.5,3,12
2023-12-26 10:00:00,10,49069.5,3,12
2023-12-26 11:00:00,11,51164.5,3,12
2023-12-26 12:00:00,12,50562,3,12
2023-12-26 13:00:00,13,48787.75,3,12
2023-12-26 14:00:00,14,47186.25,3,12
2023-12-26 15:00:00,15,47311.5,3,12
2023-12-26 16:00:00,16,49753.75,3,12
2023-12-26 17:00:00,17,51654,3,12
2023-12-26 18:00:00,18,51541.25,3,12
2023-12-26 19:00:00,19,50668,3,12
2023-12-26 20:00:00,20,49111.75,3,12
2023-12-26 21:00:00,21,47693.75,3,12
2023-12-26 22:00:00,22,46500.5,3,12
2023-12-26 23:00:00,23,43681.75,3,12
2023-12-27 00:00:00,0,40723.5,4,12
2023-12-27 01:00:00,1,38257.25,4,12
2023-12-27 02:00:00,2,38054.25,4,12
2023-12-27 03:00:00,3,37789,4,12
2023-12-27 04:00:00,4,38536.5,4,12
2023-12-27 05:00:00,5,40608.25,4,12
2023-12-27 06:00:00,6,43751.75,4,12
2023-12-27 07:00:00,7,47236.75,4,12
2023-12-27 08:00:00,8,49729,4,12
2023-12-27 09:00:00,9,51450.75,4,12
2023-12-27 10:00:00,10,52264,4,12
2023-12-27 11:00:00,11,53284,4,12
2023-12-27 12:00:00,12,52951,4,12
2023-12-27 13:00:00,13,51654,4,12
2023-12-27 14:00:00,14,50810.25,4,12
2023-12-27 15:00:00,15,50978.25,4,12
2023-12-27 16:00:00,16,53220,4,12
2023-12-27 17:00:00,17,55794,4,12
2023-12-27 18:00:00,18,55697.25,4,12
2023-12-27 19:00:00,19,54058.25,4,12
2023-12-27 20:00:00,20,51801.5,4,12
2023-12-27 21:00:00,21,50493,4,12
2023-12-27 22:00:00,22,48731.5,4,12
2023-12-27 23:00:00,23,46200.75,4,12
2023-12-28 00:00:00,0,42891.75,5,12
2023-12-28 01:00:00,1,41361.5,5,12
2023-12-28 02:00:00,2,40613,5,12
2023-12-28 03:00:00,3,40567,5,12
2023-12-28 04:00:00,4,40830.25,5,12
2023-12-28 05:00:00,5,42446.5,5,12
2023-12-28 06:00:00,6,46261.75,5,12
2023-12-28 07:00:00,7,49275.75,5,12
2023-12-28 08:00:00,8,51830,5,12
2023-12-28 09:00:00,9,53846,5,12
2023-12-28 10:00:00,10,54479,5,12
2023-12-28 11:00:00,11,55668.25,5,12
2023-12-28 12:00:00,12,56315.5,5,12
2023-12-28 13:00:00,13,55100.75,5,12
2023-12-28 14:00:00,14,53799,5,12
2023-12-28 15:00:00,15,54234,5,12
2023-12-28 16:00:00,16,55573.25,5,12
2023-12-28 17:00:00,17,57377.25,5,12
2023-12-28 18:00:00,18,57912.5,5,12
2023-12-28 19:00:00,19,56391,5,12
2023-12-28 20:00:00,20,52993,5,12
2023-12-28 21:00:00,21,50713.25,5,12
2023-12-28 22:00:00,22,48624.5,5,12
2023-12-28 23:00:00,23,45673.25,5,12
2023-12-29 00:00:00,0,42506,6,12
2023-12-29 01:00:00,1,40283,6,12
2023-12-29 02:00:00,2,39063.25,6,12
2023-12-29 03:00:00,3,39245.75,6,12
2023-12-29 04:00:00,4,39979.75,6,12
2023-12-29 05:00:00,5,42240.5,6,12
2023-12-29 06:00:00,6,45199.75,6,12
2023-12-29 07:00:00,7,47677.75,6,12
2023-12-29 08:00:00,8,51424.5,6,12
2023-12-29 09:00:00,9,53476.25,6,12
2023-12-29 10:00:00,10,54666.75,6,12
2023-12-29 11:00:00,11,55569.75,6,12
2023-12-29 12:00:00,12,55938,6,12
2023-12-29 13:00:00,13,54729.5,6,12
2023-12-29 14:00:00,14,53845.5,6,12
2023-12-29 15:00:00,15,54231,6,12
2023-12-29 16:00:00,16,55290,6,12
2023-12-29 17:00:00,17,57265.75,6,12
2023-12-29 18:00:00,18,56798.75,6,12
2023-12-29 19:00:00,19,54856.75,6,12
2023-12-29 20:00:00,20,51911.75,6,12
2023-12-29 21:00:00,21,49431.25,6,12
2023-12-29 22:00:00,22,47170.75,6,12
2023-12-29 23:00:00,23,44054.5,6,12
2023-12-30 00:00:00,0,41565.25,7,12
2023-12-30 01:00:00,1,39689.5,7,12
2023-12-30 02:00:00,2,39340,7,12
2023-12-30 03:00:00,3,39699,7,12
2023-12-30 04:00:00,4,40220.25,7,12
2023-12-30 05:00:00,5,40526.25,7,12
2023-12-30 06:00:00,6,40830,7,12
2023-12-30 07:00:00,7,43121.25,7,12
2023-12-30 08:00:00,8,45574.5,7,12
2023-12-30 09:00:00,9,47817.25,7,12
2023-12-30 10:00:00,10,49853.75,7,12
2023-12-30 11:00:00,11,51441,7,12
2023-12-30 12:00:00,12,51137.25,7,12
2023-12-30 13:00:00,13,49684,7,12
2023-12-30 14:00:00,14,48100.25,7,12
2023-12-30 15:00:00,15,48004.75,7,12
2023-12-30 16:00:00,16,49611,7,12
2023-12-30 17:00:00,17,52377,7,12
2023-12-30 18:00:00,18,53235,7,12
2023-12-30 19:00:00,19,51415,7,12
2023-12-30 20:00:00,20,48537.75,7,12
2023-12-30 21:00:00,21,45894.75,7,12
2023-12-30 22:00:00,22,44090,7,12
2023-12-30 23:00:00,23,40909.25,7,12
2023-12-31 00:00:00,0,38402.5,1,12
2023-12-31 01:00:00,1,36533,1,12
2023-12-31 02:00:00,2,35210.5,1,12
2023-12-31 03:00:00,3,35469,1,12
2023-12-31 04:00:00,4,35977.25,1,12
2023-12-31 05:00:00,5,36241.5,1,12
2023-12-31 06:00:00,6,36810,1,12
2023-12-31 07:00:00,7,38588,1,12
2023-12-31 08:00:00,8,41442.25,1,12
2023-12-31 09:00:00,9,44428.25,1,12
2023-12-31 10:00:00,10,46643.5,1,12
2023-12-31 11:00:00,11,48201.5,1,12
2023-12-31 12:00:00,12,48998.75,1,12
2023-12-31 13:00:00,13,48404,1,12
2023-12-31 14:00:00,14,48038.75,1,12
2023-12-31 15:00:00,15,48473,1,12
2023-12-31 16:00:00,16,50173.75,1,12
2023-12-31 17:00:00,17,52408.75,1,12
2023-12-31 18:00:00,18,52306.5,1,12
2023-12-31 19:00:00,19,50254.75,1,12
2023-12-31 20:00:00,20,47086.5,1,12
2023-12-31 21:00:00,21,45238.5,1,12
2023-12-31 22:00:00,22,44099.25,1,12
2023-12-31 23:00:00,23,42145.5,1,12
2024-01-01 00:00:00,0,39068.5,2,1
2024-01-01 01:00:00,1,37911.25,2,1
2024-01-01 02:00:00,2,37104.75,2,1
2024-01-01 03:00:00,3,36199.5,2,1
2024-01-01 04:00:00,4,35549.75,2,1
2024-01-01 05:00:00,5,35882.25,2,1
2024-01-01 06:00:00,6,35758.25,2,1
2024-01-01 07:00:00,7,36254.5,2,1
2024-01-01 08:00:00,8,37558.5,2,1
2024-01-01 09:00:00,9,40100.25,2,1
2024-01-01 10:00:00,10,42670.25,2,1
2024-01-01 11:00:00,11,45400.75,2,1
2024-01-01 12:00:00,12,46227,2,1
2024-01-01 13:00:00,13,45535.25,2,1
2024-01-01 14:00:00,14,45173.25,2,1
2024-01-01 15:00:00,15,44566.5,2,1
2024-01-01 16:00:00,16,46261,2,1
2024-01-01 17:00:00,17,49630,2,1
2024-01-01 18:00:00,18,49520,2,1
2024-01-01 19:00:00,19,48514.5,2,1
2024-01-01 20:00:00,20,46714,2,1
2024-01-01 21:00:00,21,44471.75,2,1
2024-01-01 22:00:00,22,43099.25,2,1
2024-01-01 23:00:00,23,40621.5,2,1
2024-01-02 00:00:00,0,38126.5,3,1
2024-01-02 01:00:00,1,36376.25,3,1
2024-01-02 02:00:00,2,36202,3,1
2024-01-02 03:00:00,3,36164,3,1
2024-01-02 04:00:00,4,38241.25,3,1
2024-01-02 05:00:00,5,41352.5,3,1
2024-01-02 06:00:00,6,46919.5,3,1
2024-01-02 07:00:00,7,52002,3,1
2024-01-02 08:00:00,8,55786.75,3,1
2024-01-02 09:00:00,9,56935.5,3,1
2024-01-02 10:00:00,10,58560.5,3,1
2024-01-02 11:00:00,11,59915.5,3,1
2024-01-02 12:00:00,12,59888.25,3,1
2024-01-02 13:00:00,13,59292.5,3,1
2024-01-02 14:00:00,14,58046.25,3,1
2024-01-02 15:00:00,15,58473.75,3,1
2024-01-02 16:00:00,16,59721.75,3,1
2024-01-02 17:00:00,17,61701.25,3,1
2024-01-02 18:00:00,18,61236.25,3,1
2024-01-02 19:00:00,19,59529.25,3,1
2024-01-02 20:00:00,20,57040,3,1
2024-01-02 21:00:00,21,53809.5,3,1
2024-01-02 22:00:00,22,51143.5,3,1
2024-01-02 23:00:00,23,47939.25,3,1
2024-01-03 00:00:00,0,45415.5,4,1
2024-01-03 01:00:00,1,43268.25,4,1
2024-01-03 02:00:00,2,42309,4,1
2024-01-03 03:00:00,3,42723,4,1
2024-01-03 04:00:00,4,44091.5,4,1
