"date","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2018-01-05 11:00:00,72249.75,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75
2018-01-06 18:00:00,61897,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75
2018-01-07 18:00:00,62110,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897
2018-01-08 17:00:00,77129.75,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110
2018-01-09 17:00:00,76172.5,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75
2018-01-10 17:00:00,73629.5,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5
2018-01-11 17:00:00,73658.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5
2018-01-12 11:00:00,73463.25,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25
2018-01-13 18:00:00,65187.25,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25
2018-01-14 18:00:00,63323.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25
2018-01-15 17:00:00,79537,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25,63323.75
2018-01-16 18:00:00,77345,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25,63323.75,79537
2018-01-17 18:00:00,78360.5,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25,63323.75,79537,77345
2018-01-18 11:00:00,79557.75,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25,63323.75,79537,77345,78360.5
2018-01-19 11:00:00,73804.75,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25,63323.75,79537,77345,78360.5,79557.75
2018-01-20 11:00:00,63321.5,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25,63323.75,79537,77345,78360.5,79557.75,73804.75
2018-01-21 18:00:00,60658,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25,71844.75,72249.75,61897,62110,77129.75,76172.5,73629.5,73658.25,73463.25,65187.25,63323.75,79537,77345,78360.5,79557.75,73804.75,63321.5
